,id,name,selver_guess,price,selver_price,price/kg,selver_price_kg,similarity
1873,962576,Kuivatatud vorst Mini Chorizo Snack 50g,"Kuivatatud münt, NATCO, 30 g",1.79,2.59,35.8,86.33,66
7468,7258980,Arendav lauamäng Bo numbrid 1946EE,"Arendav Lauamäng Tähestik EST, BO., 1tk",9.49,7.99,9.49,7.99,66
8046,7264944,Koerasööt Latvijas Gala loomalihaga 520g,"Koerasööt loomalihaga, SELVER, 415 g",3.79,0.89,7.29,2.14,66
13723,1371836,"Õlu Staropramen Granat 4,8%vol 0,5l purk","Õlu Premium, STAROPRAMEN , 500 ml purk",1.99,1.99,3.98,3.98,66
6159,1363588,"Alk.vaba õllejook Saku On Ice greip 0,5l","Alkoholivaba õlu Greip, SAKU ON ICE, 500 ml",1.19,1.19,2.38,2.38,66
9058,7249037,Seep Palmolive Hyg. Eucalyptus 90g,"Tükiseep Hygiene Plus Aloe, PALMOLIVE, 90 g",0.99,0.79,11.0,8.78,66
2459,995428,Seenepirukas Eesti Sai 80g,"Viineripirukas, EESTI PAGAR, 360 g",0.59,3.69,7.38,10.25,66
9941,7267762,Deodorant Rexona stress control 150ml,"Deodorant Action Control, GARNIER, 150 ml",4.79,3.99,52.64,26.6,66
4963,802591,Maisipulgad traditsioonilised Rimi 130g,"Sinep Traditsiooniline, MEIRA, 500 g",1.15,2.99,8.85,5.98,66
6547,1368135,"Mineraalvesi gaasiga Laim Perrier 0,5l","Mineraalvesi Granaatõuna, VÄRSKA, 1,5 L",1.09,1.49,2.18,0.99,66
10141,785591,Shamp. NEUTRAL Sensit.Skin normal 250ml,"Šampoon Normal lõhnavaba, NEUTRAL, 250 ml",4.49,3.99,0.0,15.96,66
11618,760455,Majapidamisteip 180 hall 50Mx48Mm,"Majapidamisteip 48mmx10m, TESA, 1 tk",7.99,5.99,7.99,0.6,66
8553,7080796,Raseerija Wilkinson Intuition Sens. 1tk,"Raseerija Venus Sensitive, GILLETTE, 6tk",12.69,8.49,12.69,1.42,66
2443,967009,Näkileivad seemnete ja meresoolaga 90g,"Näkileivad seemnetega, MARIS GILDEN, 135 g",1.45,1.89,16.11,14.0,66
3851,194794,Maapähklikreem pähklitükkidega Estrella 340g,"Röstitud maapähklid meega, ESTRELLA, 140 g",4.99,2.79,14.68,19.93,66
4958,1005504,Dipikastmesegu küüsl.&tšillimai. Estrella 13g,"Dipikaste tilliga, TAFFEL, 16 g",0.89,0.89,68.46,55.63,66
6613,1369322,"Kollageenijook Lohilo Unicorn Dreams 0,33l","Elderflower&Lemon kollageenijook, LOHILO, 330 ml",2.79,2.49,8.45,7.55,66
10015,7271836,Pesukaitsmed Discreet Multiform 18tk,"Pesukaitsmed Irresistable, DISCREET, 60 tk",1.55,3.49,0.09,0.06,66
6730,154867,Sigur lahustuv (pastataoline) Galka 200g,"Lahustuv sigur (pulber), SEVE, 100 g",1.95,1.99,9.75,19.9,66
2442,929090,Uudseleib Meie Eesti 100 ELT 600g,"Peenleib, MEIE EESTI, 370 g",2.09,1.19,3.48,3.22,66
13195,1355849,"Õlu A.Le Coq Porter 6,5%vol 0,5l",Tume õlu A.Le Coq Porter 500 ml pudel,1.95,1.79,3.9,3.58,66
10155,7066859,Rulldeodorant Adidas cool&c.fresh 50ml,"Rulldeodorant Aqua Cool meestele, NIVEA, 50 ml",3.69,3.99,0.0,79.8,66
2439,811317,Kaera näkileivad jogurti-tšilli Rimi 120g,"Näkileivad, PRIILEIB, 120 g",2.15,4.49,17.92,37.42,66
3829,1005847,Puljong kanaliha Maggi 80g,"Kanaliha puljongikuubik, PODRAVKA, 120 g",1.45,1.29,18.13,10.75,66
1828,206435,Heeringafilee hapukoore-sibula 150g,"Kreekerid sibula ja hapukoorega, TUC, 100 g",2.05,1.29,13.67,12.9,66
6668,1367039,"Jäätee Passionfr. Fuzetea Zero magusain. 1,5l","Jäätee Peach Rose ZERO, FUZETEA, 500 ml",1.99,1.09,1.33,2.18,66
3827,190093,Kiirsupp mereandide-nuudli terav Ramyun 120g,"Kana kiirsupp nuudlitega, MAGGI, 12 g",2.19,0.59,18.25,49.17,66
9013,402228,Kreem Nivea universaalne 75 ml,"Pesugeel Universaalne, SELVER, 1,5 l",4.19,3.99,55.87,2.66,66
6682,1004590,Nektar Mango-passioonvilja Põltsamaa 1l,"Virsiku-mangonektar, PÕLTSAMAA, 1 L",2.69,1.49,2.69,1.49,66
10309,7236095,"LED lamp Osram pin30 2,6w/827 g9","LED lamp G9 2W/827, AIRAM, 2 tk",7.79,4.99,7.79,2.5,66
10306,7236089,LED lamp Osram stick75 10w/827 e27,"LED lamp GLS 803LM E27, POWER, 1 tk",7.99,1.99,7.99,1.99,66
6693,1009834,Kohvioad Starbucks Blonde Espresso 450g,"Kohvikapslid House Blend, STARBUCKS, 12 tk",13.99,6.99,31.09,0.58,66
9007,7149543,Palsam Elvital Total Repair 5 400ml,"Palsam Repair, SYOSS, 440 ml",5.99,6.79,14.97,15.43,66
6514,924304,"Apelsinimahl Selection by Rimi 0,5l","Apelsinimahl, SELVER, 1 L",3.39,1.39,6.78,1.39,66
10009,7153880,Hügieenisidemed Bella Ideale Regular Day 20tk,"Hügieenisidemed Ultra Plus Duopa, ALWAYS, 20 tk",4.49,3.99,0.22,0.2,66
9633,7272567,Vahuseep Mayeri Grapefruit 300ml,"Vahuseep Sensitive, MAYERI, 300 ml",2.49,2.79,8.3,9.3,66
9001,7153965,Kuivšampoon Got2B ns 200 ml,"Kuivšampoon XXL Volume, BATISTE, 200 ml",7.69,6.69,38.45,33.45,66
2771,811427,Basmatiriis Rimi Planet 4x125g,"Pruun Basmati riis 4x125g, BOSTO, 500 g",1.89,2.69,3.78,5.38,66
3950,1002925,Küpsetuskindel täidis aprikoos Rõngu Mahl 1kg,"Aprikoosimoos (küpsetus kindel), RÕNGU MAHL, 1 kg",7.69,4.59,7.69,4.59,66
6813,1005498,Kohviuba Jacobs Origin Honduras 1kg,"Kohviuba Crema, JACOBS, 1 kg",24.49,19.99,24.49,19.99,66
6357,1367125,Karb.karastusjook Schweppes Bitter Lemon 1l,"Toonik Bitter Lemon, SCHWEPPES, 1 L",1.99,1.19,1.99,1.19,66
9002,7153966,Kuivšampoon Got2B ns 200 ml,"Kuivšampoon XXL Volume, BATISTE, 200 ml",7.69,6.69,38.45,33.45,66
6808,1004846,Kohvikapslid Oat Flat White Nescafe 12tk,"Kohvikapslid Dolce Gusto Grande, NESCAFE, 16 tk",7.39,6.99,0.62,0.44,66
2182,954361,Kook soolase karamelliga vegan 190g,"Karamellipuding, SELVERI KÖÖK, 150 g",3.79,0.69,19.95,4.6,66
9940,7267758,Deodorant Rexona titan fresh 150ml,"Deodorant Fresh&Dry Green Tea naistele, FA, 150 ml",4.79,4.29,52.64,28.6,66
3922,1000086,Tortiljakrõpsud BBQ maits. Doritos 100g,"Barbequemaitselised maisikrõpsud, DORITOS, 100 g",1.19,1.59,11.9,15.9,66
6398,160303,"Spordijook Oshee sidrunimaitseline 0,75l","Sidrunimaitseline gaseeritud vesi, VÄRSKA, 1,5 L",1.29,1.49,1.72,0.99,66
13107,107984,"Gt.vein Jacob's Creek Riesling  0,75l",Jacob`s Creek Shiraz Rose 75 cl,9.39,8.99,12.52,11.99,66
6794,1011662,Kohv jahvat. tume röst Löfbergs Organic 450g,"Jahvatatud mahekohv Organic, LÖFBERGS, 450 g",6.99,6.99,15.53,15.53,66
9051,7217241,Magneesium B-vitamiinidega 30 tk,"Kaerasepik D-vitamiiniga, FAZER, 350g",8.69,0.99,0.29,2.83,66
74,995327,PT Paneeritud kanašnitsel 950g,"Paneeritud kanafileešnitsel, MAKS&MOORITS, 340 g",19.19,3.29,20.2,9.68,66
8137,7275337,Kätekreem oliiviõliga Le Petit Olivier 75ml,"Kätekreem oliiviõliga, PUHAS LOODUS, 75 ml",4.19,2.69,55.87,35.87,66
2240,934176,Vastlakukkel jõhvika moosiga Eesti Pagar 300g,"Vaarikarull, EESTI PAGAR, 300 g",3.79,3.99,12.63,13.3,66
4895,101375,Vahvlibatoon Fazer Suffeli 21g,"Fazer vahvlipalad, FAZER, 175g",0.39,2.39,18.57,13.66,66
68,981564,PT Täisterapastasalat kanaga 600g,"Pastakaste kanafileega, SALVEST, 460g",6.29,1.89,10.48,4.11,66
4907,184811,Võiküpsised piimašokolaadiga Leibniz 100g,"Rosinad piimašokolaadis, KALEV, 70 g",1.39,1.39,13.9,19.86,66
6491,1368300,"Funktsionaalne jook Reign Razzle Berry 0,5l","Funktsionaalne jook Caribbean, NOCCO, 330 ml",1.79,1.99,3.58,6.03,66
13076,7245122,"Vahuvein Casa Charlize Cuvee Rose 0,75l",Casa Charlize Toscana Rosso IGT 75 cl,9.69,9.99,12.92,13.32,66
4909,1001130,Seakamarakrõpsud Ossi sinepi maitselised 40g,"Pipra ja soolaga seakamarakrõpsud, OSSI, 40 g",1.35,1.19,33.75,29.75,66
4130,1005129,"Paprika suitsutatud, tuline La Chinata 70g","Suitsutatud paprika, SANTA MARIA, 37g",5.69,2.09,81.29,56.49,66
4118,1003642,Maisihelbed mee/maapähkli krõbe.Nestle 500g,"Riisihelbed (karbis), VESKI MATI, 500 g",3.89,2.59,7.78,5.18,66
6061,114057,Mitme puuvilja nektar Pfanner 2l,"Multivitamiininektar, PFANNER, 2 L",3.59,3.49,1.8,1.75,66
5788,967387,Kokteil mereandidest Nowaco 320g,"Mereandide kokteil külmutatud, 900g, VICI",5.49,11.49,17.16,12.77,66
10511,7232786,"Puidust noad Rimi Basic 16,5cm, 10tk","Nuga puidust 16,5cm, HUHTAMAKI, 12 tk",1.25,1.19,0.13,0.1,66
4307,805816,Pirnipooled siirupis ICA 825g,"Pirni pooled kerges siirupis, GREEN, 230g neto",2.99,1.59,6.43,6.91,66
10508,7232790,Papptaldrikud Rimi Basic 18cm 40tk,"Papptaldrikud Bioware 18cm, HUHTAMAKI, 50 tk",1.79,3.49,0.04,0.07,66
546,929293,Kapsas porgandiga marinaadis Rimi 900g,"Räimerullid küüslaugumarinaadis, VIRU RAND, 400 g",1.99,4.49,2.21,22.45,66
13495,7119055,"Vahuvein Cinzano Dry Edition Secco 0,75l",Cinzano Sweet Edition Dolce 75 cl,7.99,5.99,10.65,7.99,66
13657,1372174,"Õlu Must Kuld Pap. Mill Coff. 7,8% 0,33l purk","Õlu Must kuld, PÕHJALA, 330 ml pudel",2.99,2.99,9.06,9.06,66
5760,808968,Suvine köögiviljasegu praadim. Rimi 400G,"Köögiviljad praadimiseks, MAAHÄRRA, 400 g",1.79,1.89,4.47,4.73,66
5768,812903,Vareenikud Rimi kohupiimaga 400g,"Kohupiimarõngas, MARTA PAGAR, 400 g",2.25,3.59,5.62,8.98,66
8364,755654,Näomask Puhas Loodus meremudaga 75ml,"Näokreem niisutav, PUHAS LOODUS, 75 ml",4.19,3.49,55.87,46.53,66
10482,7232787,"Papptaldrikud Rimi Basic 18cm, 20tk","Papptaldrikud 19cm, SMILE, 12 tk",0.89,1.99,0.04,0.17,66
11861,7277202,Prügikotid Vigo! 35L 15tk AW22,"Prügikotid sulguriga 35l, MCLEAN, 15 tk",1.49,1.39,0.1,0.09,66
5102,165736,Küpsised Doris Fazer 250g,"Trühvlitäidisega kakaoküpsis Doris, FAZER, 250 g",3.19,3.39,12.76,13.56,66
10070,7224334,Palsam Super Siberica rasustele. 400ml,"Palsam Värvitud Juustele, SUPER SIBERICA, 400 ml",9.69,5.99,24.22,14.98,66
5792,971343,Jäätis vanilli Eriti Rammus 85g/140ml,"Vanilli pulgajäätis vahvlitükkidega, ERITI RAMMUS, 85 g",1.55,1.39,18.24,16.35,66
11860,7277200,Prügikotid Vigo! 35L 15tk AW22,"Prügikotid sulguriga 35l, MCLEAN, 15 tk",1.49,1.39,0.1,0.09,66
4286,153452,Vahvlid kakaotäidisega gluteeniv. Schär 125g,"Gluteenivabad küpsised Maria, SCHÄR, 125 g",3.39,1.99,27.12,15.92,66
4132,104515,Rohelised oliivid anšoovise pasta. ITLV 314ml,"Rohelised oliivid kivideta, FIGARO, 142g",2.55,1.19,23.18,17.0,66
5804,970789,Kohvi-koorejäätis Vana Tallinn 90ml/64g,"Liköör VANA TALLINN pet, 50 cl",1.49,9.99,23.28,19.98,66
7442,7142683,L.skp.Bellissima B402 roosa-must 122/128,"Naiste sukkpüksid Special 40 den nero 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,66
5817,971356,Jäätis banaani Eriti Rammus 85g/140ml,"Banaani pulgajäätis vahvlitükkidega, ERITI RAMMUS, 85 g",1.55,1.39,18.24,16.35,66
1390,271355,Vorst Laste viilutatud Rakvere 190g,"Verivorst, RAKVERE LK, 500 g",1.35,1.59,7.11,3.18,66
11435,7078006,Sukkpüksid Golden Lady C.Body 40den 5ner,"Naiste sukkpüksid GOLD 40 den, L'ELLEDUE, 3",5.69,5.39,5.69,5.39,66
5735,810206,Bulgur-kinoa köögiviljadega Rimi GL 500g,"Köögiviljasegu Wokmix Orient, BAUER, 400 g",3.79,2.09,7.58,5.23,66
1326,917357,Juust Camembert Ile de France 125g,"Valgehallitusjuust Camembert, MERCI CHEF, 125 g",5.79,1.89,0.0,15.12,66
233,969826,Mahe metsamesi kurk&ingv Loodusvägi 300g,"Mahe metsmustikamahl, LOODUSVÄGI, 500 ml",6.55,8.99,21.83,17.98,66
9165,7227558,Juuksemask Rich niisutav 250ml,"Juuksemask Ultimate Moisture, RICH, 250 ml",16.29,15.99,80.64,63.96,66
11946,400814,Patarei Duracell C LR14 2tk,"Patareid Basic AA, DURACELL, 4 tk",5.29,3.99,2.65,1.0,66
7123,1002985,Püree Põnn mango-hirsi bio 4kuud 130g,"Mangopüree hirsiga 4+ Öko, PÕNN, 130 g",1.49,1.39,11.46,10.69,66
13217,1351065,"Õlu Faxe Premium 5%vol 0,5l prk","Õlu Premium, A.LE COQ, 330 ml purk",1.59,0.79,3.18,2.39,66
7610,7271033,Köögiviljapüree singi-pasta Plasmon 2x190g,"Köögiviljapüree 4+ Mahe, PÕNN, 130g",4.39,1.39,11.55,1.39,66
9354,7247596,Rulldeodorant Fa men Pure Hemp 50ml,"Rulldeodorant Male Invisible, REXONA, 50 ml",3.99,3.99,79.8,79.8,66
11937,7269698,Nõude.kapslid Finish Quantum Lemon 72tk,"Nõudepesumasina kapslid Ai1 Lemon, FAIRY, 20 tk",29.79,12.49,0.41,0.62,66
7116,7165907,Vannivaht Eco by Naty beebidele 200ml,"Vannivaht beebidele, LITTLE SIBERICA, 160 ml",5.59,5.99,27.95,37.44,66
1292,988532,Jogurtikokteil ploomi Liisu 250g,"Jogurtileib, PRIILEIB, 250 g",1.09,5.29,4.36,21.16,66
5706,808827,Jäätis vahtrasiirupi Rimi 120ml/73g,"Vahtrasiirup, TOMAHAWK, 250 ml",0.83,8.49,11.37,33.96,66
7514,7258800,"Mähkmed Pampers Prem. Pants JPP S5,52tk","Mähkmed Premium Care S2, PAMPERS, 4-8 kg/ 23tk",33.99,5.99,0.65,0.26,66
4340,1001912,Täisteraleib Balviten gluteenivaba 250g,"Gluteenivabad suured täisterakaerahelbed, ELOVENA, 500 g",3.19,2.99,12.76,5.98,66
4736,184514,Jõhvika-röstitud pähklite segu Premium 300g,"Jõhvika-pähklite segu, GERMUND, 300 g",5.99,3.99,19.97,13.3,66
763,812217,Juust Rimi Basic Tilsit 45% 250g,"Gouda Tšilli juust, NOPRI, 250 g",1.66,4.99,6.64,19.96,66
11917,7062777,Õhuvärskendaja Wb Forest Fruit (pudel),"Õhuvärskendaja pudel Coconut, WUNDER-BAUM, 1tk",4.59,3.99,4.59,3.99,66
2526,273765,Mitmevilja Röstkukkel Fazer 260g,"Röstsai mitmevilja, LEIBUR, 470 g",1.45,1.29,0.0,2.74,66
11913,7277201,Prügikotid Vigo! 35L 15tk AW22,"Prügikotid sulguriga 35l, MCLEAN, 15 tk",1.49,1.39,0.1,0.09,66
7096,7169959,Laste skp.Bellissima Cover 40 naturale 8,"Naiste sukkpüksid Control Top 40 den, BELLISSIMA, 5",1.69,7.49,1.69,7.49,66
7095,7169945,L.skp.Bellissima Cover 40 naturale 10,"Naiste sukkpüksid Control Top 40 den, BELLISSIMA, 3",1.69,7.49,1.69,7.49,66
5721,223910,Salati köögiviljad Vip 400g,"Pastakaste köögiviljadega, SALVEST, 460g",1.79,2.19,4.47,4.76,66
7093,7128224,Laste skp.Bellissima Cover 40 bianco 8,"Naiste sukkpüksid Micro 50den, BELLISSIMA, 4",1.69,4.99,1.69,4.99,66
7092,7128211,Laste skp.Bellissima Cover 40 bianco 6,"Naiste sukkpüksid Micro 50den, BELLISSIMA, 4",1.69,4.99,1.69,4.99,66
1325,986891,Jogurt kiud. kookose-apelsini Tere 150 g,"Kiudainetega jogurt kookose-apelsini kiudainetega, HI!FIBER, 150 g",0.99,0.99,0.0,6.6,66
9516,695357,Šampoon Gliss Kur Oil Nutrutive 250ml,"Šampoon To The Rescue, niisutav, NOUGHTY, 250 ml",4.59,5.99,18.36,23.96,66
946,277093,Juust kõva 12 kuud Džiugas 40% 180g,"Kõvajuust 40%, DŽIUGAS, 100 g",3.49,1.99,19.39,19.9,66
13419,1359812,"Õlu Meistrite Gildi Pilsner 0,568l prk","Õlu Meistrite Gildi Kuldne, MEISTRITE GILDI, 568 ml",1.59,1.29,2.8,2.27,66
7037,105114,Püree Hipp nuudlid-kala-brokoli 8k 220g,"Nuudlid merekalaga brokoli-koorekastmes, HIPP, 220 g",2.29,2.29,10.41,10.41,66
8821,7235807,"Pesukaitse Libresse Pure Sensitive, 26tk","Pesukaitsmed Long Extra Protect, LIBRESSE, 42 tk",3.89,2.99,0.15,0.07,66
9118,7183377,Juuksemask Fructis HairFood Banaan 390ml,"Juuksemask Fructis Hair Food Aloe, GARNIER, 390 ml",8.79,9.99,22.54,25.62,66
12643,7277191,Prügikotid Vigo! 35L/15tk AW22,"Prügikotid sulguriga 35l, MCLEAN, 15 tk",1.49,1.39,0.0,0.09,66
9535,788718,Šampoon värvitud juus. Gliss Kur 400ml,"Šampoon Värvitud Juustele, SUPER SIBERICA, 400 ml",5.89,5.99,14.72,14.98,66
4209,112900,Ananassiviilud kerges siirupis Blik 850g,"Ananassitükid kerges siirupis, SUNFOOD, 227 g bruto",3.49,0.99,8.12,7.33,66
8265,811227,Vedelseep ICA tsitrus ja greip 300 ml,"Vedelseep sensitive, FROSCH, 300 ml",1.89,3.79,6.3,12.63,66
5911,801825,Kalafilee juustuga Rimi sügavkülm.220g MSC,"Kanafileefriikad juustuga, TALLEGG, 300 g",2.49,3.19,0.0,10.63,66
5912,927286,Šok.kook tum.šokolaadiga lava 2x90g,"Šokolaadi-koorejäätis, VAU, 240 g",3.89,2.49,0.0,10.38,66
8829,7250372,Raseer. Bic Flex3 Hybrid 1tk+varut.4tk,"Raseerija Hybrid 5, BIC, 3 tk",7.59,9.99,1.52,3.33,66
1897,979053,Veiselihasnäkid teryaki Eco 40g,"Vinnutatud veiseliha Teriyaki, KARNI, 50 g",4.49,2.29,112.25,45.8,66
13171,101763,"Muu piir.jook Sierra Tequila Silver 38% 0,5l","Tekiila SIERRA Silver, 50 cl",19.29,14.99,38.58,29.98,66
11783,7231094,Vihik ruuduline 18 lehte AW22,"Vihik 5x5 ruut, SMEAD, 12 lehte",0.45,0.39,0.45,0.39,66
11466,7142479,L.skp.Bellissima B402 must-roosa 146/152,"Naiste sukkpüksid Special 40 den nero 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,66
11159,436068,Pesuvahend Eres keraam.pliidile 500ml,"Beebinõude pesuvahend, MAM, 500ml",6.59,6.99,13.18,6.99,66
1459,288492,Sea välisfilee lõigud kondita 310g,"Sea välisfilee, MAKS&MOORITS, kg",3.69,8.99,11.9,8.99,66
13102,1355536,"Õlu Saku Pilsner 4,2%vol 0,5l pudel","Hele õlu, PILSNER URQUELL, 500 ml pudel",1.35,2.49,2.7,4.98,66
9843,7020065,Palsam Elvital Color Vive 200ml,"Palsam Color Protect 30, GLISS, 200 ml",4.29,4.99,21.45,24.95,66
8820,7235805,"Hügieeniside Libresse Pure Sensitiv,12tk","Hügieenisidemed Natural Normal D, LIBRESSE, 20 tk",3.59,2.29,0.3,0.11,66
6970,7150644,Püree maasikaga Põnn 6k 110g,"Mustika-õunapüree mahe 4+, PÕNN, 100 g",1.79,1.59,16.27,15.9,66
11468,7142494,L.skp.Bellissima B402 must-roosa 122/128,"Naiste sukkpüksid Special 40 den nero 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,66
7028,7033350,Pudrupulber Hipp riisi bio 4kuud 200g,"Kaerapudrupulber öko, HIPP, 200 g",4.19,4.19,20.95,20.95,66
10455,747548,Klaasipesuvedelik 4L -15C,"Klaasipesuvedelik -20C etanooliga, MAYERI, 4 l",5.49,4.99,5.49,1.25,66
4141,170864,Ekstra-neitsioliiviõli Pons sprei 200ml,"Extra Light oliiviõli, ONDOLIVA, 500ml",9.59,6.59,47.95,13.18,66
2060,973763,Pasteet murulauguga M&M 210g,"Toorjuust murulauguga, FARMI, 150 g",1.49,1.69,0.0,11.27,66
5850,973758,Hot dogi pizza mozza ja cheddariga 531g,"Hot dogi pitsa mozzarella ja cheddari juustuga, RANNAROOTSI, 531 g",6.19,5.99,11.66,11.28,66
4244,813908,Hele agaavisiirup I Love Eco ökoloogil. 250ml,"Hele agaavisiirup, JAKOBSENS, 350 g",5.99,5.39,23.96,15.4,66
13017,1356955,"Õlu A.Le Coq Extra Ginger 4,5%vol 0,33l","Hele õlu Premium Extra Ginger, A. LE COQ, 330 ml pudel",1.39,1.29,4.21,3.91,66
9549,7090743,Kondoomid Real Feel Durex 10tk,"Kondoomid Durex Elite N12, DUREX, 12 tk",14.99,11.99,1.5,1.0,66
4159,156681,Maitseainesegu khmeli-suneli 40g,"Maitseainesegu punase karri, SANTA MARIA, 40 g",2.15,1.49,53.75,37.25,66
7023,7170740,Lastehambapasta  Jordan ns 1 tk,"Hambapasta Advanced White, COLGATE, 100 ml",2.49,2.99,49.8,29.9,66
9844,7020048,Palsam Elvital Full Resist 200ml,"Palsam Split-End, GLISS, 200 ml",4.29,4.99,21.45,24.95,66
13167,105222,"Aromat.puuv.vein Monte Cristo Red 0,75l",Monte Cristo Red 75 cl,5.49,4.29,7.32,5.72,66
7943,7125338,"Kassisööt One loomaliha&nisu 1,5kg","Koerasööt loomalihaga, SELVER, 415 g",10.25,0.89,6.83,2.14,66
10965,7123683,Nõudepesuvahend palsam Tri-bio 0.84l,"Nõudepesuvahend Sensitive, MAYERI, 1 l",4.39,2.09,5.23,2.09,66
3712,1001342,Kaerahelbed täist. õuna/vaarika Auga mahe 60g,"Mahe täistera kaerahelbed, LOODUSVÄGI, 500 g",1.69,2.89,28.17,5.78,66
8498,7247791,Deodorant Dove Acai Berry 150ml,"Deodorant Clean Comfort, DOVE MEN, 150 ml",4.99,2.99,33.27,19.93,66
3820,803226,Aprikoosi ekstra džemm Rimi 450g,"Aprikoosi dzemm, NAOUSSA, 500 g",4.69,1.99,10.42,3.98,66
758,970982,Õrrekanade munad Kodutalu L10,"Õrrekanade munad, SELVER, 10tk",3.49,2.29,0.35,0.23,65
10910,7227879,Tualettpaber Ooops! Classic Sens. 3k 8r,"Tualettpaber, 3-kihiline, SERLA, 8 rl",4.55,4.49,0.57,0.56,65
624,970975,Õrrekanade munad Kodutalu M10,"Õrrekanade munad, SELVER, 10tk",2.95,2.29,0.3,0.23,65
10904,7209318,Korrektuurlint Pritt 7mx4.2mm,"Korrektorlint 4,2mmx6m, TOMBOW, 1tk",3.69,2.39,3.69,2.39,65
13148,100837,"Liköör Kännu Kukk Liviko 45% 0,5l","Liköör LIVIKO Kirsi, 50 cl",17.89,5.99,35.78,11.98,65
887,263216,"Piim Marge UHT 3,2% 1l","Piim 2,5% pure, ALMA, 1 l",2.09,1.25,2.09,1.25,65
1984,993560,Kanatiivad suitsutatud Nõo 300g,"Suitsutatud Juustuvorst, NÕO, 170 g",3.19,2.09,10.63,12.29,65
9298,7192581,Näogeel Neutrogena Hydroboost150ml,"Näoseerum  Bright Boost, NEUTROGENA, 30 ml",7.59,15.99,50.6,15.99,65
4790,812524,Kuivatatud kirsid Rimi 150g,"Kuivatatud dattel Premium, ARIMEX, 500 g",3.29,4.79,21.93,9.58,65
4703,161087,Dipikaste Tzatziki maitseline Estrella 12g,"Dipikaste Kreeka stiilis Dip! Tzatziki, ALMA, 200g",0.89,1.69,74.17,8.45,65
11029,508037,N skp.Bellissima Riposante 40 visone 5,"Naiste sukkpüksid Micro 50 den, BELLISSIMA, 3",3.99,4.99,3.99,4.99,65
10886,7198640,Pesumasina puhastaja K2R 2X75g,"Pesumasina puhastusvahend, LANZA, 250 ml",4.59,4.59,30.6,18.36,65
604,988086,Vaarikad 225g,"Vaarikas karbis, 125 g",4.99,2.49,0.0,19.92,65
4840,102693,Soolapähkel Pindas 200g,"India pähkel, ARIMEX, 200 g",1.25,3.69,6.25,18.45,65
1990,993768,Vinnutatud sink Coppa viil. Henri Raffin 50g,"Vinnutatud veiseliha Original, KARNI, 50 g",2.99,2.29,59.8,45.8,65
10959,508036,N skp.Bellissima Riposante 40 visone 4,"Naiste sukkpüksid Micro 50 den, BELLISSIMA, 3",3.99,4.99,3.99,4.99,65
4768,807418,India pähkel Rimi kg,"India pähkel röstitud, MOGYI, 70 g",4.0,1.79,19.99,25.57,65
7556,7142486,L.skp.Bellissima B402 roosa-must 86/92,"Naiste sukkpüksid Special 40 den nero 1/2, BELLISSIMA",6.99,2.49,6.99,2.49,65
2604,804090,Võileib kanaga Rimi 150g,"Surimist pulgad, VICI, 150 g",2.59,1.29,17.27,8.6,65
4760,170163,Rosin seemneteta Rimi kg,"Rosinad seemneteta, SELVER, 400 g",0.8,1.49,3.99,3.72,65
12258,7113274,N sukkpüksid GL My Secret 40den 2 nero,"Naiste sukkpüksid Riposante 40 den nero 1/2, POMPEA",5.99,4.99,5.99,4.99,65
3435,810217,Meresool Cayenne'i pipraga Selection.90g,"Cayenne'i pipar, 30g, SANTA MARIA",2.49,1.09,27.67,36.33,65
891,808341,Vutimunad Rimi 12tk,"Vutimunad, JÄRVEOTSA, 12 tk",1.99,2.89,0.17,0.24,65
9782,813682,Hügieenisidemed ööseks ICA plus 12tk,"Hügieenisidemed Ultra Plus Sensi, ALWAYS, 20 tk",3.49,3.99,0.29,0.2,65
2332,279244,Šokolaadi sõõrik sulatatud 77g,"Šokolaadi küpsis, SELGA, 180 g",1.39,1.09,18.05,6.06,65
3462,174883,Tortiljakrõpsud juustu&jalapeno 185g,"Tortilja krõpsud juustu ja jalapenoga, SANTA MARIA, 185 g",2.19,2.29,11.84,12.38,65
4646,804772,Krõpsud soolatud Rimi 150g,"Mandel röstitud, soolatud, GERMUND, 150 g",2.05,2.59,13.67,17.27,65
617,996228,Juust Edam Epiim 350g,"Harmony viilujuust, E-PIIM, 150 g",3.99,1.69,11.4,11.27,65
4645,155745,Viigimarjad pehmed ICA öko 200g,"Kuivatatud viigimarjad, SEEBERGER, 200 g",3.09,3.99,15.45,19.95,65
3490,1003874,Jõhvikamoos Gina 400g,"Vaarikamoos, KÜLLUS, 400 g",3.29,3.79,8.22,9.48,65
660,962042,"Öko täispiim MO Saaremaa 4,0-4,4% 1l","Mahetäispiim 4,0 - 4,4%, MO SAAREMAA, 1 l",1.59,1.39,1.59,1.39,65
844,272892,Toorjuust originaal maitsestamata Farmi 150g,"Toorjuust, FARMI, 150 g",2.29,1.69,15.27,11.27,65
4642,804393,Seemnesegu salatile Awake 150g,"Salaami seemnekattega, RAKVERE, 200 g",2.49,3.49,16.6,17.45,65
9109,795698,Ihupiim Nivea Repair & care 250ml,"Ihupiim SOS, NIVEA, 250 ml",6.69,5.99,26.76,23.96,65
